0.08361	0.05574	0.13079	0.05574	0.11148	0.02787	0.08361	0.05574	0.1973	0.07506	0.05574	0.26159	0.08361	0.04719	0.10293	0.11148	0.02787	0.13079	0.05574	0.13079	0.02787	0.15011	0.13079	0.18653	0.13079	0.15866	0.2144	0.05574	0.07506	0.08361	0.16722	0.15866	0.04719	0.02787	0.08361	0.20585	0.02787	0.15011	0.15011	0.11148	0.07506	0.13935	0.08361	0.2144	0.07506	0.15011	0.13935	0.24502	0.22295	0.05574	0.19508	0.09437	0.16722	0.10293	0.05574	0.04719	0.08361	0.05574	0.13935	0.0	0.07506	0.15866	0.12224	0.11148
0.09351	0.06234	0.08395	0.12468	0.09351	0.03117	0.12468	0.2398	0.19907	0.09351	0.09351	0.24228	0.11512	0.09351	0.11512	0.1895	0.17746	0.14629	0.06234	0.06234	0.15585	0.1679	0.09351	0.11512	0.14629	0.23024	0.11512	0.06234	0.05278	0.09351	0.11512	0.09351	0.06234	0.03117	0.03117	0.14629	0.09351	0.11819	0.13672	0.06234	0.11512	0.09351	0.06234	0.11512	0.08395	0.09351	0.09351	0.12468	0.06234	0.06234	0.14629	0.05278	0.12468	0.17746	0.09351	0.05278	0.03117	0.14629	0.03117	0.11512	0.26141	0.14629	0.2117	0.14629
0.06549	0.12429	0.11759	0.08733	0.13099	0.08063	0.04366	0.14612	0.13942	0.13099	0.13942	0.19152	0.02183	0.10246	0.16795	0.12429	0.12429	0.16795	0.0	0.08733	0.12429	0.16125	0.08733	0.08063	0.18308	0.12429	0.07393	0.06549	0.09576	0.02183	0.08733	0.05879	0.11759	0.02183	0.08063	0.17638	0.11759	0.10246	0.27256	0.12429	0.08063	0.06549	0.19194	0.13272	0.13272	0.10246	0.14612	0.12429	0.16795	0.02183	0.10916	0.10246	0.16795	0.1768	0.08733	0.10246	0.10916	0.12429	0.10246	0.08733	0.04366	0.16125	0.25073	0.13099
0.05121	0.10242	0.12017	0.02561	0.05121	0.12803	0.07682	0.10242	0.18128	0.05121	0.07682	0.09457	0.17139	0.30145	0.16353	0.05121	0.02561	0.17139	0.05121	0.12803	0.05121	0.31717	0.07682	0.09457	0.13792	0.24035	0.07682	0.02561	0.16353	0.10242	0.18913	0.12803	0.17924	0.07682	0.07682	0.19952	0.12803	0.08671	0.06896	0.10242	0.11232	0.10242	0.10242	0.10242	0.11232	0.11232	0.10242	0.10242	0.06896	0.02561	0.02561	0.12017	0.17924	0.09457	0.12017	0.16353	0.09457	0.05121	0.02561	0.05121	0.05121	0.16353	0.12017	0.1483
0.13279	0.04665	0.14895	0.02332	0.14224	0.06997	0.04665	0.17748	0.10231	0.0933	0.06997	0.18844	0.04665	0.04665	0.17458	0.06281	0.13279	0.24225	0.06281	0.06997	0.04665	0.12563	0.13994	0.10231	0.10946	0.22608	0.10946	0.1418	0.10946	0.14224	0.13279	0.13509	0.0933	0.07227	0.02332	0.16512	0.02332	0.13279	0.28174	0.06997	0.13994	0.06997	0.13994	0.0933	0.06281	0.21222	0.0933	0.13279	0.04665	0.02332	0.06997	0.17458	0.04665	0.11176	0.02332	0.06281	0.14895	0.11662	0.02332	0.22838	0.10946	0.17943	0.17228	0.10946
0.13583	0.163	0.11916	0.10867	0.13583	0.10033	0.15467	0.209	0.11916	0.05433	0.18183	0.1735	0.05433	0.05433	0.1735	0.15467	0.05433	0.18183	0.05433	0.02717	0.0815	0.1735	0.05433	0.10033	0.10033	0.1275	0.0	0.10867	0.10033	0.07316	0.13583	0.15467	0.05433	0.02717	0.05433	0.16568	0.0	0.13583	0.22783	0.05433	0.05433	0.07316	0.05433	0.05433	0.15467	0.13583	0.10867	0.22783	0.1275	0.0	0.05433	0.10033	0.07316	0.11916	0.13583	0.1735	0.05433	0.13583	0.21734	0.15467	0.10033	0.1275	0.21168	0.13583
0.0	0.06859	0.15302	0.02286	0.1073	0.0	0.11431	0.11431	0.25556	0.18471	0.08443	0.16887	0.03871	0.08443	0.15302	0.21685	0.16185	0.11657	0.08443	0.04572	0.03871	0.20758	0.21459	0.06157	0.08443	0.06157	0.17588	0.0	0.06157	0.19173	0.09145	0.13717	0.06157	0.06157	0.06157	0.1073	0.02286	0.15302	0.19173	0.11431	0.06859	0.08443	0.12314	0.16229	0.20758	0.04572	0.11431	0.15302	0.04572	0.04572	0.19173	0.06157	0.04572	0.15302	0.08669	0.13016	0.02286	0.12314	0.06859	0.1073	0.1829	0.08443	0.23269	0.11657
0.09298	0.12521	0.2343	0.04649	0.04649	0.10909	0.08585	0.21624	0.1717	0.03936	0.0626	0.21105	0.03936	0.18068	0.10909	0.16272	0.02325	0.08585	0.08585	0.08585	0.03936	0.12521	0.02325	0.24143	0.12521	0.25939	0.14845	0.06974	0.15558	0.12521	0.1717	0.11623	0.08585	0.0626	0.11623	0.15558	0.02325	0.10909	0.22532	0.10909	0.07872	0.13234	0.08585	0.13234	0.10196	0.15558	0.14845	0.14176	0.08585	0.06974	0.10909	0.08585	0.12521	0.14845	0.10909	0.03936	0.0626	0.11623	0.04649	0.06974	0.09298	0.08585	0.1717	0.06974
0.06773	0.10059	0.11802	0.10059	0.05029	0.02515	0.10059	0.17079	0.15288	0.12822	0.05029	0.21585	0.05029	0.14317	0.13545	0.23128	0.07544	0.22109	0.02515	0.02515	0.05029	0.18574	0.07544	0.09535	0.11802	0.1103	0.14565	0.05029	0.11802	0.14565	0.15336	0.02515	0.04258	0.02515	0.0	0.11802	0.07544	0.15336	0.11802	0.07544	0.10307	0.11802	0.07544	0.13545	0.24575	0.07544	0.07544	0.07544	0.07544	0.02515	0.14565	0.04258	0.05029	0.18574	0.10059	0.1205	0.06773	0.2288	0.16831	0.2288	0.17851	0.09287	0.22832	0.07544
0.10313	0.1669	0.17598	0.09405	0.08683	0.04702	0.11034	0.07962	0.18275	0.06332	0.04702	0.17366	0.11034	0.07054	0.15015	0.10313	0.09637	0.24652	0.04702	0.14107	0.13617	0.27679	0.09405	0.11034	0.15969	0.08683	0.08683	0.11034	0.08683	0.03981	0.06332	0.14339	0.02351	0.06332	0.11756	0.20903	0.09405	0.17366	0.15015	0.10313	0.04702	0.03981	0.14107	0.16458	0.13386	0.11756	0.11756	0.08683	0.07054	0.07054	0.0	0.08683	0.07054	0.24652	0.09405	0.06332	0.11756	0.07054	0.0	0.25328	0.06332	0.15015	0.15969	0.09637
0.09697	0.21314	0.25419	0.09697	0.04849	0.02424	0.07273	0.06529	0.17907	0.07273	0.0	0.06529	0.15482	0.04849	0.13058	0.07273	0.07512	0.1889	0.07273	0.07273	0.17209	0.20331	0.04849	0.08953	0.15721	0.08953	0.14546	0.04105	0.13058	0.06529	0.12121	0.02424	0.09697	0.07273	0.16226	0.16226	0.07273	0.12121	0.16226	0.11378	0.07273	0.1865	0.23692	0.09697	0.1865	0.12121	0.1697	0.14546	0.16226	0.02424	0.07273	0.04105	0.02424	0.18146	0.12121	0.08953	0.07273	0.04849	0.12121	0.19394	0.1697	0.10634	0.10634	0.09936
0.04741	0.11124	0.15138	0.09481	0.06384	0.04741	0.17508	0.2084	0.17508	0.0237	0.12767	0.18236	0.08027	0.04013	0.12767	0.19879	0.12767	0.16099	0.04741	0.07111	0.11124	0.17508	0.0237	0.10397	0.13495	0.18236	0.04013	0.0	0.11124	0.11358	0.15138	0.06384	0.08754	0.0	0.08754	0.18469	0.04741	0.09715	0.22976	0.04741	0.09481	0.07111	0.13495	0.11852	0.15865	0.04741	0.07111	0.07111	0.07111	0.04741	0.07111	0.15865	0.15865	0.16099	0.09481	0.06384	0.17508	0.17508	0.12086	0.15138	0.22976	0.18236	0.12767	0.12767
0.0255	0.05101	0.22171	0.07651	0.12752	0.07651	0.12752	0.12752	0.13737	0.07651	0.0255	0.17322	0.07651	0.07651	0.1452	0.0255	0.07651	0.1197	0.07651	0.10202	0.17071	0.21389	0.0255	0.16288	0.19621	0.1452	0.12752	0.06869	0.19621	0.05101	0.0255	0.12752	0.15303	0.12752	0.15303	0.1197	0.05101	0.10202	0.16539	0.05101	0.05101	0.07651	0.14772	0.07903	0.09419	0.10202	0.12752	0.17071	0.15554	0.12752	0.12752	0.14772	0.1452	0.10453	0.25504	0.06869	0.1197	0.0255	0.10202	0.10202	0.12752	0.17071	0.14772	0.12752
0.08515	0.19869	0.13601	0.18127	0.10483	0.08515	0.05677	0.10483	0.20965	0.10483	0.08515	0.16159	0.14192	0.08515	0.21836	0.10483	0.11354	0.16159	0.0	0.13321	0.02838	0.20094	0.11354	0.13321	0.1245	0.16159	0.14192	0.05677	0.07644	0.02838	0.23804	0.07644	0.02838	0.07644	0.11354	0.11633	0.08515	0.08515	0.16159	0.14192	0.11354	0.08515	0.05677	0.14192	0.16159	0.07644	0.15288	0.07644	0.14192	0.02838	0.14192	0.07644	0.08515	0.13321	0.02838	0.13321	0.04806	0.08515	0.11354	0.05677	0.08515	0.13321	0.23804	0.18998
0.08777	0.10805	0.10805	0.02926	0.1373	0.05851	0.22507	0.05851	0.18684	0.11702	0.08777	0.04953	0.02926	0.1373	0.10805	0.10805	0.08777	0.15758	0.02926	0.08777	0.02926	0.09907	0.17554	0.07879	0.07879	0.10805	0.26331	0.08777	0.16656	0.20479	0.20479	0.11702	0.05851	0.05851	0.05851	0.15758	0.08777	0.04953	0.10805	0.08777	0.05851	0.05851	0.16656	0.10805	0.18684	0.16656	0.11702	0.25433	0.05851	0.11702	0.02926	0.07879	0.11702	0.16656	0.02926	0.10805	0.05851	0.08777	0.11702	0.14628	0.11702	0.1373	0.22507	0.14628
0.14408	0.25307	0.16162	0.02531	0.15184	0.05061	0.20446	0.16938	0.22977	0.19469	0.06815	0.11877	0.02531	0.02531	0.16162	0.02531	0.02531	0.09346	0.05061	0.12854	0.0	0.13631	0.22	0.111	0.16938	0.14408	0.09346	0.09346	0.06815	0.05061	0.07592	0.09346	0.12653	0.07592	0.07592	0.09346	0.11877	0.10123	0.11877	0.12653	0.11877	0.10123	0.05061	0.17715	0.16938	0.14408	0.22776	0.09346	0.10123	0.06815	0.15184	0.09346	0.10123	0.14408	0.10123	0.11877	0.07592	0.06815	0.07592	0.09346	0.12653	0.06815	0.16938	0.15184
0.16367	0.20508	0.12468	0.20749	0.11477	0.07577	0.18813	0.09782	0.26343	0.04891	0.14672	0.13172	0.04891	0.07336	0.13922	0.02445	0.0	0.14913	0.04891	0.07336	0.12227	0.13172	0.07336	0.06586	0.13922	0.11477	0.07336	0.07336	0.09031	0.16367	0.0	0.04891	0.18062	0.14672	0.07336	0.10023	0.07336	0.11477	0.19054	0.07336	0.12227	0.09782	0.19757	0.09031	0.19054	0.12227	0.06586	0.07336	0.07336	0.04891	0.07336	0.21258	0.07336	0.18303	0.14672	0.06586	0.09782	0.04891	0.07336	0.12227	0.09031	0.20508	0.19054	0.11477
0.05377	0.21509	0.14482	0.0	0.21509	0.0	0.21509	0.0	0.34341	0.0	0.10754	0.09104	0.10754	0.05377	0.19859	0.10754	0.16132	0.19859	0.05377	0.05377	0.0	0.34341	0.0	0.09104	0.09104	0.09104	0.16132	0.05377	0.09104	0.0	0.05377	0.05377	0.05377	0.0	0.10754	0.09104	0.10754	0.0	0.09104	0.0	0.0	0.0	0.21509	0.05377	0.25236	0.10754	0.0	0.0	0.21509	0.05377	0.0	0.09104	0.05377	0.19859	0.05377	0.14482	0.05377	0.05377	0.05377	0.10754	0.05377	0.14482	0.19859	0.05377
0.21417	0.07139	0.12087	0.0	0.07139	0.07139	0.28556	0.0	0.52731	0.0	0.07139	0.12087	0.0	0.0	0.19226	0.0	0.0	0.12087	0.0	0.07139	0.0	0.24175	0.07139	0.12087	0.12087	0.26365	0.07139	0.14278	0.19226	0.0	0.07139	0.0	0.0	0.07139	0.0	0.12087	0.14278	0.0	0.12087	0.0	0.07139	0.07139	0.07139	0.07139	0.19226	0.07139	0.0	0.07139	0.14278	0.07139	0.0	0.12087	0.0	0.12087	0.0	0.12087	0.07139	0.0	0.07139	0.07139	0.0	0.12087	0.19226	0.0
